Geo Code,Geo Name,Line Number
"24660232093","24662093",1900049
"24660232094","24662094",1900176
"24660232095","24662095",1900303
"24660232096","24662096",1900430
"24660232097","24662097",1900557
"24660232098","24662098",1900684
"24660232099","24662099",1900811
"24660232100","24662100",1900938
"24660232101","24662101",1901065
"24660232102","24662102",1901192
"24660232103","24662103",1901319
"24660232104","24662104",1901446
"24660232105","24662105",1901573
"24660232106","24662106",1901700
"24660232108","24662108",1901827
"24660232109","24662109",1901954
"24660232110","24662110",1902081
"24660232111","24662111",1902208
"24660232112","24662112",1902335
"24660232113","24662113",1902462
"24660232114","24662114",1902589
"24660232115","24662115",1902716
"24660232116","24662116",1902843
"24660232117","24662117",1902970
"24660232118","24662118",1903097
"24660232119","24662119",1903224
"24660232120","24662120",1903351
"24660232121","24662121",1903478
"24660232122","24662122",1903605
"24660232123","24662123",1903732
"24660232124","24662124",1903859
"24660232125","24662125",1903986
"24660232126","24662126",1904113
"24660232127","24662127",1904240
"24660232128","24662128",1904367
"24660232129","24662129",1904494
"24660232130","24662130",1904621
"24660232131","24662131",1904748
"24660232132","24662132",1904875
"24660232133","24662133",1905002
"24660232134","24662134",1905129
"24660232135","24662135",1905256
"24660232136","24662136",1905383
"24660232137","24662137",1905510
"24660232140","24662140",1905637
"24660232141","24662141",1905764
"24660232151","24662151",1905891
"24660232152","24662152",1906018
"24660232153","24662153",1906145
"24660232154","24662154",1906272
"24660232155","24662155",1906399
"24660232156","24662156",1906526
"24660232157","24662157",1906653
"24660232158","24662158",1906780
"24660232159","24662159",1906907
"24660232160","24662160",1907034
"24660232161","24662161",1907161
"24660232162","24662162",1907288
"24660232163","24662163",1907415
"24660232164","24662164",1907542
"24660232165","24662165",1907669
"24660232167","24662167",1907796
"24660232168","24662168",1907923
"24660232169","24662169",1908050
"24660232170","24662170",1908177
"24660232171","24662171",1908304
"24660232172","24662172",1908431
"24660232173","24662173",1908558
"24660232174","24662174",1908685
"24660232175","24662175",1908812
"24660232176","24662176",1908939
"24660232177","24662177",1909066
"24660232178","24662178",1909193
"24660232179","24662179",1909320
"24660232180","24662180",1909447
"24660232182","24662182",1909574
"24660232183","24662183",1909701
"24660232187","24662187",1909828
"24660232192","24662192",1909955
"24660232193","24662193",1910082
"24660232194","24662194",1910209
"24660232195","24662195",1910336
"24660232196","24662196",1910463
"24660232197","24662197",1910590
"24660232198","24662198",1910717
"24660232199","24662199",1910844
"24660232200","24662200",1910971
"24660232201","24662201",1911098
"24660232202","24662202",1911225
"24660232203","24662203",1911352
"24660232204","24662204",1911479
"24660232205","24662205",1911606
"24660232206","24662206",1911733
"24660232209","24662209",1911860
"24660232210","24662210",1911987
"24660232211","24662211",1912114
"24660232212","24662212",1912241
"24660232213","24662213",1912368
"24660232214","24662214",1912495
"24660232215","24662215",1912622
"24660232216","24662216",1912749
"24660232217","24662217",1912876
"24660232218","24662218",1913003
"24660232219","24662219",1913130
"24660232220","24662220",1913257
"24660232221","24662221",1913384
"24660232222","24662222",1913511
"24660232223","24662223",1913638
"24660232224","24662224",1913765
"24660232225","24662225",1913892
"24660232226","24662226",1914019
"24660232227","24662227",1914146
"24660232228","24662228",1914273
"24660232229","24662229",1914400
"24660232230","24662230",1914527
"24660232231","24662231",1914654
"24660232232","24662232",1914781
"24660232323","24662323",1914908
"24660232324","24662324",1915035
"24660232325","24662325",1915162
"24660232326","24662326",1915289
"24660232327","24662327",1915416
"24660232328","24662328",1915543
"24660232329","24662329",1915670
"24660232330","24662330",1915797
"24660232331","24662331",1915924
"24660232332","24662332",1916051
"24660232333","24662333",1916178
"24660232334","24662334",1916305
"24660232335","24662335",1916432
"24660232336","24662336",1916559
"24660232337","24662337",1916686
"24660232338","24662338",1916813
"24660232339","24662339",1916940
"24660232340","24662340",1917067
"24660232341","24662341",1917194
"24660232342","24662342",1917321
"24660232343","24662343",1917448
"24660232344","24662344",1917575
"24660232372","24662372",1917702
"24660232373","24662373",1917829
"24660232374","24662374",1917956
"24660232375","24662375",1918083
"24660232376","24662376",1918210
"24660232377","24662377",1918337
"24660232378","24662378",1918464
"24660232379","24662379",1918591
"24660232380","24662380",1918718
"24660232381","24662381",1918845
"24660232382","24662382",1918972
"24660232383","24662383",1919099
"24660232384","24662384",1919226
"24660232385","24662385",1919353
"24660232386","24662386",1919480
"24660232387","24662387",1919607
"24660232417","24662417",1919734
"24660232418","24662418",1919861
"24660232419","24662419",1919988
"24660232433","24662433",1920115
"24660232444","24662444",1920242
"24660232445","24662445",1920369
"24660232447","24662447",1920496
"24660232448","24662448",1920623
"24660232449","24662449",1920750
"24660232450","24662450",1920877
"24660232452","24662452",1921004
"24660232453","24662453",1921131
"24660232454","24662454",1921258
"24660232455","24662455",1921385
"24660232456","24662456",1921512
"24660232457","24662457",1921639
"24660232458","24662458",1921766
"24660232459","24662459",1921893
"24660232460","24662460",1922020
"24660232461","24662461",1922147
"24660232463","24662463",1922274
"24660232465","24662465",1922401
"24660232466","24662466",1922528
"24660232467","24662467",1922655
"24660232468","24662468",1922782
"24660232469","24662469",1922909
"24660232470","24662470",1923036
"24660232471","24662471",1923163
"24660232472","24662472",1923290
"24660232473","24662473",1923417
"24660232474","24662474",1923544
"24660232475","24662475",1923671
"24660232476","24662476",1923798
"24660232477","24662477",1923925
"24660232478","24662478",1924052
"24660232479","24662479",1924179
"24660232480","24662480",1924306
"24660232483","24662483",1924433
"24660232484","24662484",1924560
"24660232485","24662485",1924687
"24660232486","24662486",1924814
"24660232489","24662489",1924941
"24660232490","24662490",1925068
"24660232491","24662491",1925195
"24660232492","24662492",1925322
"24660232493","24662493",1925449
"24660232494","24662494",1925576
"24660232495","24662495",1925703
"24660232496","24662496",1925830
"24660232497","24662497",1925957
"24660232498","24662498",1926084
"24660232499","24662499",1926211
"24660232500","24662500",1926338
"24660232501","24662501",1926465
"24660232502","24662502",1926592
"24660232503","24662503",1926719
"24660232504","24662504",1926846
"24660232505","24662505",1926973
"24660232506","24662506",1927100
"24660232507","24662507",1927227
"24660232508","24662508",1927354
"24660232509","24662509",1927481
"24660232510","24662510",1927608
"24660232511","24662511",1927735
"24660232512","24662512",1927862
"24660232513","24662513",1927989
"24660232515","24662515",1928116
"24660232516","24662516",1928243
"24660232518","24662518",1928370
"24660232519","24662519",1928497
"24660232520","24662520",1928624
"24660232521","24662521",1928751
"24660232522","24662522",1928878
"24660232523","24662523",1929005
"24660232524","24662524",1929132
"24660232525","24662525",1929259
"24660232526","24662526",1929386
"24660232527","24662527",1929513
"24660232528","24662528",1929640
"24660232529","24662529",1929767
"24660232530","24662530",1929894
"24660232531","24662531",1930021
"24660232532","24662532",1930148
"24660232533","24662533",1930275
"24660232534","24662534",1930402
"24660232535","24662535",1930529
"24660232536","24662536",1930656
"24660232537","24662537",1930783
"24660232538","24662538",1930910
"24660232539","24662539",1931037
"24660232540","24662540",1931164
"24660232541","24662541",1931291
"24660232542","24662542",1931418
"24660232543","24662543",1931545
"24660232544","24662544",1931672
"24660232545","24662545",1931799
"24660232546","24662546",1931926
"24660232547","24662547",1932053
"24660232548","24662548",1932180
"24660232549","24662549",1932307
"24660232550","24662550",1932434
"24660232551","24662551",1932561
"24660232552","24662552",1932688
"24660232553","24662553",1932815
"24660232554","24662554",1932942
"24660232555","24662555",1933069
"24660232556","24662556",1933196
"24660232557","24662557",1933323
"24660232558","24662558",1933450
"24660232559","24662559",1933577
"24660232560","24662560",1933704
"24660232561","24662561",1933831
"24660232562","24662562",1933958
"24660232563","24662563",1934085
"24660232564","24662564",1934212
"24660232565","24662565",1934339
"24660232566","24662566",1934466
"24660232567","24662567",1934593
"24660232568","24662568",1934720
"24660232569","24662569",1934847
"24660232570","24662570",1934974
"24660232571","24662571",1935101
"24660232572","24662572",1935228
"24660232573","24662573",1935355
"24660232574","24662574",1935482
"24660232575","24662575",1935609
"24660232576","24662576",1935736
"24660232577","24662577",1935863
"24660232578","24662578",1935990
"24660232579","24662579",1936117
"24660232580","24662580",1936244
"24660232581","24662581",1936371
"24660232582","24662582",1936498
"24660232583","24662583",1936625
"24660232584","24662584",1936752
"24660232585","24662585",1936879
"24660232586","24662586",1937006
"24660232587","24662587",1937133
"24660232588","24662588",1937260
"24660232589","24662589",1937387
"24660232590","24662590",1937514
"24660232591","24662591",1937641
"24660232592","24662592",1937768
"24660232593","24662593",1937895
"24660232594","24662594",1938022
"24660232595","24662595",1938149
"24660232598","24662598",1938276
"24660232599","24662599",1938403
"24660232600","24662600",1938530
"24660232601","24662601",1938657
"24660232602","24662602",1938784
"24660232603","24662603",1938911
"24660232604","24662604",1939038
"24660232605","24662605",1939165
"24660232606","24662606",1939292
"24660232607","24662607",1939419
"24660232608","24662608",1939546
"24660232609","24662609",1939673
"24660232610","24662610",1939800
"24660232611","24662611",1939927
"24660232612","24662612",1940054
"24660232613","24662613",1940181
"24660232614","24662614",1940308
"24660232615","24662615",1940435
"24660232616","24662616",1940562
"24660232617","24662617",1940689
"24660232618","24662618",1940816
"24660232619","24662619",1940943
"24660232620","24662620",1941070
"24660232621","24662621",1941197
"24660232622","24662622",1941324
"24660232623","24662623",1941451
"24660232624","24662624",1941578
"24660232625","24662625",1941705
"24660232626","24662626",1941832
"24660232627","24662627",1941959
"24660232628","24662628",1942086
"24660232629","24662629",1942213
"24660232630","24662630",1942340
"24660232631","24662631",1942467
"24660232632","24662632",1942594
"24660232633","24662633",1942721
"24660232634","24662634",1942848
"24660232635","24662635",1942975
"24660232636","24662636",1943102
"24660232637","24662637",1943229
"24660232638","24662638",1943356
"24660232639","24662639",1943483
"24660232640","24662640",1943610
"24660232641","24662641",1943737
"24660232642","24662642",1943864
"24660232643","24662643",1943991
"24660232644","24662644",1944118
"24660232645","24662645",1944245
"24660232646","24662646",1944372
"24660232647","24662647",1944499
"24660232648","24662648",1944626
"24660232649","24662649",1944753
"24660232650","24662650",1944880
"24660232651","24662651",1945007
"24660232652","24662652",1945134
"24660232653","24662653",1945261
"24660232654","24662654",1945388
"24660232655","24662655",1945515
"24660232656","24662656",1945642
"24660232657","24662657",1945769
"24660232658","24662658",1945896
"24660232659","24662659",1946023
"24660232660","24662660",1946150
"24660232661","24662661",1946277
"24660232662","24662662",1946404
