GEO_CODE_(POR),GEO_NAME,GEO_CODE_(POW),GEO_NAME,Dim:_Sex_(3):_Member_ID:_[1]:_Total_-_Sex,Dim:_Sex_(3):_Member_ID:_[2]:_Male,Dim:_Sex_(3):_Member_ID:_[3]:_Female
3539005,Southwest_Middlesex,3539002,Newbury,80,30,45
3539005,Southwest_Middlesex,3538030,Sarnia,45,20,25
3539005,Southwest_Middlesex,3538019,Petrolia,20,10,10
3539005,Southwest_Middlesex,3536020,Chatham-Kent,105,65,40
3539005,Southwest_Middlesex,3534042,West_Elgin,70,40,30
3539005,Southwest_Middlesex,3534030,Dutton_Dunwich,30,20,15
3539005,Southwest_Middlesex,3534021,St._Thomas,20,0,10
3539015,Strathroy-Caradoc,3540010,Bluewater,25,10,15
3539015,Strathroy-Caradoc,3539047,Adelaide-Metcalfe,365,230,135
3539015,Strathroy-Caradoc,3539041,North_Middlesex,130,75,55
3539015,Strathroy-Caradoc,3539036,London,2735,1225,1510
3539015,Strathroy-Caradoc,3539033,Middlesex_Centre,365,185,180
3539015,Strathroy-Caradoc,3539027,Thames_Centre,60,40,20
3539015,Strathroy-Caradoc,3539015,Strathroy-Caradoc,3860,1620,2240
3539015,Strathroy-Caradoc,3539005,Southwest_Middlesex,70,40,30
3539015,Strathroy-Caradoc,3538043,Warwick,80,55,25
3539015,Strathroy-Caradoc,3538040,Lambton_Shores,30,20,15
3539015,Strathroy-Caradoc,3538035,Plympton-Wyoming,35,25,10
3539015,Strathroy-Caradoc,3538030,Sarnia,140,90,50
3539015,Strathroy-Caradoc,3538019,Petrolia,20,20,0
3539015,Strathroy-Caradoc,3538003,St._Clair,30,30,0
3539015,Strathroy-Caradoc,3536020,Chatham-Kent,30,15,15
3539015,Strathroy-Caradoc,3534021,St._Thomas,95,70,25
3539015,Strathroy-Caradoc,3532042,Woodstock,55,40,15
3539015,Strathroy-Caradoc,3532018,Ingersoll,45,35,10
3539015,Strathroy-Caradoc,3531011,Stratford,25,15,10
3539015,Strathroy-Caradoc,3530010,Cambridge,20,15,0
3539015,Strathroy-Caradoc,3520005,Toronto,40,15,20
3539027,Thames_Centre,3539036,London,3110,1395,1715
3539027,Thames_Centre,3539033,Middlesex_Centre,60,25,35
3539027,Thames_Centre,3539027,Thames_Centre,995,500,500
3539027,Thames_Centre,3539015,Strathroy-Caradoc,20,10,10
3539027,Thames_Centre,3534021,St._Thomas,105,60,45
3539027,Thames_Centre,3534020,Central_Elgin,45,15,25
3539027,Thames_Centre,3534011,Aylmer,30,10,25
3539027,Thames_Centre,3534010,Malahide,35,10,25
3539027,Thames_Centre,3532042,Woodstock,205,105,100
3539027,Thames_Centre,3532027,Zorra,80,30,50
3539027,Thames_Centre,3532018,Ingersoll,225,120,105
3539027,Thames_Centre,3532012,South-West_Oxford,25,20,10
3539027,Thames_Centre,3532004,Tillsonburg,55,35,20
3539027,Thames_Centre,3531016,St._Marys,120,60,65
3539027,Thames_Centre,3531011,Stratford,90,50,35
3539027,Thames_Centre,3530013,Kitchener,35,15,15
3539027,Thames_Centre,3530010,Cambridge,20,10,10
3539027,Thames_Centre,3525005,Hamilton,25,15,10
3539027,Thames_Centre,3523008,Guelph,20,10,10
3539027,Thames_Centre,3520005,Toronto,25,15,10
3539033,Middlesex_Centre,3540005,South_Huron,55,35,15
3539033,Middlesex_Centre,3539060,Lucan_Biddulph,75,40,35
3539033,Middlesex_Centre,3539047,Adelaide-Metcalfe,40,20,20
3539033,Middlesex_Centre,3539041,North_Middlesex,30,15,20
3539033,Middlesex_Centre,3539036,London,4755,2045,2705
3539033,Middlesex_Centre,3539033,Middlesex_Centre,925,505,420
3539033,Middlesex_Centre,3539027,Thames_Centre,50,40,10
3539033,Middlesex_Centre,3539015,Strathroy-Caradoc,295,125,175
3539033,Middlesex_Centre,3538040,Lambton_Shores,25,15,10
3539033,Middlesex_Centre,3538030,Sarnia,35,15,15
3539033,Middlesex_Centre,3534021,St._Thomas,65,35,30
3539033,Middlesex_Centre,3534020,Central_Elgin,25,10,10
3539033,Middlesex_Centre,3532042,Woodstock,30,25,0
3539033,Middlesex_Centre,3532018,Ingersoll,35,40,0
3539033,Middlesex_Centre,3531025,West_Perth,20,15,10
3539033,Middlesex_Centre,3531016,St._Marys,60,40,20
3539033,Middlesex_Centre,3531011,Stratford,80,40,35
3539033,Middlesex_Centre,3521005,Mississauga,20,20,0
3539033,Middlesex_Centre,3520005,Toronto,25,0,25
3539036,London,3541024,Kincardine,80,80,0
3539036,London,3540040,Huron_East,45,30,15
3539036,London,3540028,Goderich,25,15,10
3539036,London,3540025,Central_Huron,35,10,20
3539036,London,3540010,Bluewater,75,35,35
3539036,London,3540005,South_Huron,305,215,85
3539036,London,3539060,Lucan_Biddulph,180,110,70
3539036,London,3539047,Adelaide-Metcalfe,170,135,30
3539036,London,3539041,North_Middlesex,165,75,90
3539036,London,3539036,London,133610,60475,73135
3539036,London,3539033,Middlesex_Centre,1480,880,600
3539036,London,3539027,Thames_Centre,1165,745,420
3539036,London,3539018,Munsee-Delaware_Nation_1,30,0,20
3539036,London,3539015,Strathroy-Caradoc,1170,775,395
3539036,London,3539005,Southwest_Middlesex,95,45,50
3539036,London,3539002,Newbury,20,15,10
3539036,London,3538040,Lambton_Shores,60,35,30
3539036,London,3538035,Plympton-Wyoming,30,20,15
3539036,London,3538030,Sarnia,260,210,50
3539036,London,3538003,St._Clair,40,25,15
3539036,London,3537048,Tecumseh,20,15,0
3539036,London,3537039,Windsor,155,120,35
3539036,London,3536020,Chatham-Kent,235,140,95
3539036,London,3534042,West_Elgin,80,60,25
3539036,London,3534030,Dutton_Dunwich,50,25,25
3539036,London,3534024,Southwold,160,115,45
3539036,London,3534021,St._Thomas,2290,1355,935
3539036,London,3534020,Central_Elgin,355,215,135
3539036,London,3534011,Aylmer,165,85,80
3539036,London,3534010,Malahide,25,10,15
3539036,London,3532042,Woodstock,1780,1380,400
3539036,London,3532038,East_Zorra-Tavistock,25,30,0
3539036,London,3532027,Zorra,405,270,135
3539036,London,3532018,Ingersoll,1685,1320,370
3539036,London,3532012,South-West_Oxford,195,170,20
3539036,London,3532004,Tillsonburg,260,190,70
3539036,London,3532002,Norwich,50,35,15
3539036,London,3531030,Perth_East,35,20,10
3539036,London,3531025,West_Perth,65,40,25
3539036,London,3531016,St._Marys,570,380,190
3539036,London,3531013,Perth_South,70,40,25
3539036,London,3531011,Stratford,550,370,180
3539036,London,3530020,Wilmot,20,10,10
3539036,London,3530016,Waterloo,160,110,45
3539036,London,3530013,Kitchener,285,185,90
3539036,London,3530010,Cambridge,225,170,55
3539036,London,3530004,North_Dumfries,25,25,0
3539036,London,3529006,Brantford,80,60,20
3539036,London,3529005,Brant,50,25,20
3539036,London,3528052,Norfolk_County,80,50,35
3539036,London,3525005,Hamilton,145,90,55
3539036,London,3524009,Milton,20,10,10
3539036,London,3524002,Burlington,65,30,35
3539036,London,3524001,Oakville,95,85,15
3539036,London,3523008,Guelph,180,115,65
3539036,London,3523001,Puslinch,20,15,10
3539036,London,3521010,Brampton,80,50,30
3539036,London,3521005,Mississauga,365,255,110
3539036,London,3520005,Toronto,950,500,445
3539036,London,3519038,Richmond_Hill,20,0,15
3539036,London,3519036,Markham,55,30,30
3539036,London,3519028,Vaughan,75,65,10
3539036,London,3518013,Oshawa,25,20,10
3539036,London,3510010,Kingston,35,15,15
3539036,London,3506008,Ottawa,140,60,85
3539041,North_Middlesex,3540010,Bluewater,40,25,15
3539041,North_Middlesex,3540005,South_Huron,195,105,95
3539041,North_Middlesex,3539060,Lucan_Biddulph,75,25,50
3539041,North_Middlesex,3539047,Adelaide-Metcalfe,20,20,0
3539041,North_Middlesex,3539041,North_Middlesex,615,265,355
3539041,North_Middlesex,3539036,London,695,310,385
3539041,North_Middlesex,3539033,Middlesex_Centre,110,65,45
3539041,North_Middlesex,3539015,Strathroy-Caradoc,210,95,120
3539041,North_Middlesex,3538043,Warwick,30,30,0
3539041,North_Middlesex,3538040,Lambton_Shores,150,40,115
3539041,North_Middlesex,3538030,Sarnia,20,15,0
3539041,North_Middlesex,3531013,Perth_South,20,15,10
3539047,Adelaide-Metcalfe,3539047,Adelaide-Metcalfe,150,90,60
3539047,Adelaide-Metcalfe,3539041,North_Middlesex,55,25,25
3539047,Adelaide-Metcalfe,3539036,London,265,105,155
3539047,Adelaide-Metcalfe,3539033,Middlesex_Centre,50,30,20
3539047,Adelaide-Metcalfe,3539015,Strathroy-Caradoc,470,195,285
3539047,Adelaide-Metcalfe,3538043,Warwick,30,20,10
3539047,Adelaide-Metcalfe,3538040,Lambton_Shores,35,10,30
3539047,Adelaide-Metcalfe,3538030,Sarnia,40,30,10
3539060,Lucan_Biddulph,3540010,Bluewater,45,15,30
3539060,Lucan_Biddulph,3540005,South_Huron,180,115,65
3539060,Lucan_Biddulph,3539060,Lucan_Biddulph,380,180,195
3539060,Lucan_Biddulph,3539041,North_Middlesex,55,25,30
3539060,Lucan_Biddulph,3539036,London,840,335,505
3539060,Lucan_Biddulph,3539033,Middlesex_Centre,80,35,45
3539060,Lucan_Biddulph,3539027,Thames_Centre,35,20,15
3539060,Lucan_Biddulph,3539015,Strathroy-Caradoc,45,25,20
3539060,Lucan_Biddulph,3531025,West_Perth,30,15,0
3539060,Lucan_Biddulph,3531016,St._Marys,80,30,50
3539060,Lucan_Biddulph,3531011,Stratford,60,35,20
3540005,South_Huron,3540040,Huron_East,80,35,50
3540005,South_Huron,3540028,Goderich,60,40,20
3540005,South_Huron,3540025,Central_Huron,105,45,70
3540005,South_Huron,3540010,Bluewater,405,190,210
3540005,South_Huron,3540005,South_Huron,1900,985,910
3540005,South_Huron,3539060,Lucan_Biddulph,35,20,10
3540005,South_Huron,3539041,North_Middlesex,50,30,25
3540005,South_Huron,3539036,London,410,210,200
3540005,South_Huron,3539033,Middlesex_Centre,40,25,15
3540005,South_Huron,3538040,Lambton_Shores,180,40,140
3540005,South_Huron,3531025,West_Perth,70,40,30
3540005,South_Huron,3531016,St._Marys,80,35,50
3540005,South_Huron,3531011,Stratford,80,40,40
3540010,Bluewater,3541024,Kincardine,20,15,0
3540010,Bluewater,3540055,North_Huron,25,10,10
3540010,Bluewater,3540040,Huron_East,150,40,115
3540010,Bluewater,3540028,Goderich,165,75,85
3540010,Bluewater,3540025,Central_Huron,215,95,125
3540010,Bluewater,3540010,Bluewater,985,480,500
3540010,Bluewater,3540005,South_Huron,470,190,280
3540010,Bluewater,3539060,Lucan_Biddulph,25,15,0
3540010,Bluewater,3539041,North_Middlesex,25,15,10
3540010,Bluewater,3539036,London,180,85,100
3540010,Bluewater,3538040,Lambton_Shores,135,50,85
3540010,Bluewater,3531025,West_Perth,40,25,15
3540010,Bluewater,3531016,St._Marys,30,15,15
3540010,Bluewater,3531011,Stratford,60,35,25
3540010,Bluewater,3530013,Kitchener,20,15,0
3540010,Bluewater,3520005,Toronto,25,20,0
3540025,Central_Huron,3541024,Kincardine,35,30,0
3540025,Central_Huron,3540063,Ashfield-Colborne-Wawanosh,55,30,25
3540025,Central_Huron,3540055,North_Huron,110,40,70
3540025,Central_Huron,3540050,Morris-Turnberry,20,15,0
3540025,Central_Huron,3540040,Huron_East,320,110,210
3540025,Central_Huron,3540028,Goderich,560,260,305
3540025,Central_Huron,3540025,Central_Huron,945,465,480
3540025,Central_Huron,3540010,Bluewater,150,65,85
3540025,Central_Huron,3540005,South_Huron,60,40,10
3540025,Central_Huron,3539036,London,50,20,25
3540025,Central_Huron,3531025,West_Perth,90,55,30
3540025,Central_Huron,3531011,Stratford,75,45,30
3540028,Goderich,3541024,Kincardine,55,45,15
3540028,Goderich,3540063,Ashfield-Colborne-Wawanosh,95,50,40
3540028,Goderich,3540055,North_Huron,50,40,15
3540028,Goderich,3540040,Huron_East,95,35,60
3540028,Goderich,3540028,Goderich,2090,935,1160
3540028,Goderich,3540025,Central_Huron,240,95,140
3540028,Goderich,3540010,Bluewater,45,35,15
3540028,Goderich,3540005,South_Huron,30,20,10
3540028,Goderich,3539036,London,20,10,10
3540028,Goderich,3531011,Stratford,30,25,0
3540040,Huron_East,3540063,Ashfield-Colborne-Wawanosh,25,20,10
3540040,Huron_East,3540055,North_Huron,65,45,15
3540040,Huron_East,3540050,Morris-Turnberry,80,55,25
3540040,Huron_East,3540040,Huron_East,1070,505,565
3540040,Huron_East,3540028,Goderich,150,70,80
3540040,Huron_East,3540025,Central_Huron,360,120,245
3540040,Huron_East,3540010,Bluewater,210,95,115
3540040,Huron_East,3540005,South_Huron,100,50,45
3540040,Huron_East,3539036,London,65,25,35
3540040,Huron_East,3531040,North_Perth,365,155,205
3540040,Huron_East,3531030,Perth_East,75,55,20
3540040,Huron_East,3531025,West_Perth,245,145,105
3540040,Huron_East,3531016,St._Marys,20,15,10
3540040,Huron_East,3531011,Stratford,195,90,105
3540040,Huron_East,3530027,Wellesley,25,15,0
3540040,Huron_East,3530016,Waterloo,40,25,20
3540040,Huron_East,3530013,Kitchener,70,35,35
3540040,Huron_East,3523043,Minto,35,20,10
3540040,Huron_East,3523033,Mapleton,35,25,15
3540046,Howick,3540055,North_Huron,90,30,55
3540046,Howick,3540050,Morris-Turnberry,30,10,25
3540046,Howick,3540046,Howick,230,125,110
3540046,Howick,3540040,Huron_East,30,15,15
3540046,Howick,3531040,North_Perth,315,175,130
3540046,Howick,3530035,Woolwich,35,35,10
3540046,Howick,3530013,Kitchener,25,20,10
3540046,Howick,3523050,Wellington_North,30,20,15
3540046,Howick,3523043,Minto,110,50,65
3540046,Howick,3523033,Mapleton,20,20,0
3540046,Howick,3523008,Guelph,20,10,10
3540050,Morris-Turnberry,3541024,Kincardine,60,45,15
3540050,Morris-Turnberry,3541004,South_Bruce,40,0,35
3540050,Morris-Turnberry,3540055,North_Huron,350,135,215
3540050,Morris-Turnberry,3540050,Morris-Turnberry,190,125,65
3540050,Morris-Turnberry,3540046,Howick,75,50,25
3540050,Morris-Turnberry,3540040,Huron_East,75,30,40
3540050,Morris-Turnberry,3540028,Goderich,45,25,20
3540050,Morris-Turnberry,3531040,North_Perth,115,45,75
3540055,North_Huron,3541032,Brockton,20,15,0
3540055,North_Huron,3541024,Kincardine,80,60,15
3540055,North_Huron,3541015,Huron-Kinloss,55,20,30
3540055,North_Huron,3541004,South_Bruce,25,15,15
3540055,North_Huron,3540063,Ashfield-Colborne-Wawanosh,45,20,20
3540055,North_Huron,3540055,North_Huron,910,350,555
3540055,North_Huron,3540050,Morris-Turnberry,90,55,35
3540055,North_Huron,3540046,Howick,55,30,25
3540055,North_Huron,3540040,Huron_East,65,25,45
3540055,North_Huron,3540028,Goderich,70,35,35
3540055,North_Huron,3540025,Central_Huron,90,25,70
3540055,North_Huron,3531040,North_Perth,195,85,110
3540055,North_Huron,3531025,West_Perth,20,20,0
3540055,North_Huron,3530013,Kitchener,20,25,0
3540063,Ashfield-Colborne-Wawanosh,3541024,Kincardine,140,85,55
3540063,Ashfield-Colborne-Wawanosh,3541015,Huron-Kinloss,140,75,65
3540063,Ashfield-Colborne-Wawanosh,3540063,Ashfield-Colborne-Wawanosh,240,170,65
3540063,Ashfield-Colborne-Wawanosh,3540055,North_Huron,100,50,50
3540063,Ashfield-Colborne-Wawanosh,3540050,Morris-Turnberry,20,15,0
3540063,Ashfield-Colborne-Wawanosh,3540040,Huron_East,65,10,55
3540063,Ashfield-Colborne-Wawanosh,3540028,Goderich,720,330,390
3540063,Ashfield-Colborne-Wawanosh,3540025,Central_Huron,110,45,70
3540063,Ashfield-Colborne-Wawanosh,3539036,London,20,10,10
3541004,South_Bruce,3542029,Hanover,225,100,130
3541004,South_Bruce,3542004,West_Grey,85,30,50
3541004,South_Bruce,3541043,Arran-Elderslie,25,15,10
3541004,South_Bruce,3541032,Brockton,435,185,250
3541004,South_Bruce,3541024,Kincardine,185,110,80
3541004,South_Bruce,3541015,Huron-Kinloss,55,30,25
3541004,South_Bruce,3541004,South_Bruce,570,310,260
3541004,South_Bruce,3540055,North_Huron,165,85,80
3541004,South_Bruce,3540050,Morris-Turnberry,20,15,0
3541004,South_Bruce,3540046,Howick,40,20,15
3541004,South_Bruce,3531040,North_Perth,45,30,20
3541004,South_Bruce,3531030,Perth_East,20,20,0
3541004,South_Bruce,3523050,Wellington_North,30,20,10
3541004,South_Bruce,3523043,Minto,130,45,80
3541015,Huron-Kinloss,3541032,Brockton,55,35,20
3541015,Huron-Kinloss,3541024,Kincardine,1125,610,515
3541015,Huron-Kinloss,3541015,Huron-Kinloss,525,195,325
3541015,Huron-Kinloss,3541004,South_Bruce,25,10,15
3541015,Huron-Kinloss,3540063,Ashfield-Colborne-Wawanosh,75,40,40
3541015,Huron-Kinloss,3540055,North_Huron,160,55,100
3541015,Huron-Kinloss,3540050,Morris-Turnberry,20,20,0
3541015,Huron-Kinloss,3540028,Goderich,55,40,20
3541015,Huron-Kinloss,3539036,London,20,0,15
3541015,Huron-Kinloss,3530013,Kitchener,25,20,10
3541024,Kincardine,3542059,Owen_Sound,35,15,20
3541024,Kincardine,3542029,Hanover,25,15,15
3541024,Kincardine,3541045,Saugeen_Shores,250,95,160
3541024,Kincardine,3541043,Arran-Elderslie,50,25,25
3541024,Kincardine,3541032,Brockton,115,55,60
3541024,Kincardine,3541024,Kincardine,3485,1880,1600
3541024,Kincardine,3541015,Huron-Kinloss,115,55,60
3541024,Kincardine,3540028,Goderich,35,10,20
3541024,Kincardine,3520005,Toronto,35,30,0
3541032,Brockton,3542059,Owen_Sound,50,15,40
3541032,Brockton,3542053,Georgian_Bluffs,20,10,10
3541032,Brockton,3542029,Hanover,720,260,460
3541032,Brockton,3542015,Grey_Highlands,20,15,10
3541032,Brockton,3542004,West_Grey,120,70,55
3541032,Brockton,3541045,Saugeen_Shores,50,30,15
3541032,Brockton,3541043,Arran-Elderslie,130,35,95
3541032,Brockton,3541032,Brockton,1700,765,940
3541032,Brockton,3541024,Kincardine,415,305,115
3541032,Brockton,3541004,South_Bruce,130,60,70
3541032,Brockton,3540055,North_Huron,55,55,10
3541032,Brockton,3531040,North_Perth,25,15,15
3541032,Brockton,3530016,Waterloo,20,15,0
3541032,Brockton,3523050,Wellington_North,25,15,10
3541032,Brockton,3523043,Minto,35,25,15
3541043,Arran-Elderslie,3542059,Owen_Sound,405,115,295
3541043,Arran-Elderslie,3542053,Georgian_Bluffs,95,70,20
3541043,Arran-Elderslie,3542047,Meaford,20,10,10
3541043,Arran-Elderslie,3542037,Chatsworth,30,15,20
3541043,Arran-Elderslie,3542029,Hanover,130,40,90
3541043,Arran-Elderslie,3542015,Grey_Highlands,30,20,10
3541043,Arran-Elderslie,3542004,West_Grey,30,30,0
3541043,Arran-Elderslie,3541055,South_Bruce_Peninsula,60,25,30
3541043,Arran-Elderslie,3541045,Saugeen_Shores,285,105,180
3541043,Arran-Elderslie,3541043,Arran-Elderslie,620,305,310
3541043,Arran-Elderslie,3541032,Brockton,130,50,80
3541043,Arran-Elderslie,3541024,Kincardine,345,255,95
3541043,Arran-Elderslie,3530016,Waterloo,20,15,10
3541043,Arran-Elderslie,3523050,Wellington_North,30,10,20
3541045,Saugeen_Shores,3543042,Barrie,25,10,20
3541045,Saugeen_Shores,3542059,Owen_Sound,320,75,245
3541045,Saugeen_Shores,3542053,Georgian_Bluffs,45,25,20
3541045,Saugeen_Shores,3542029,Hanover,40,20,25
3541045,Saugeen_Shores,3541055,South_Bruce_Peninsula,45,25,25
3541045,Saugeen_Shores,3541045,Saugeen_Shores,2350,915,1435
3541045,Saugeen_Shores,3541043,Arran-Elderslie,45,25,25
3541045,Saugeen_Shores,3541032,Brockton,50,15,40
3541045,Saugeen_Shores,3541024,Kincardine,1970,1460,515
3541045,Saugeen_Shores,3520005,Toronto,35,15,20
3541045,Saugeen_Shores,3518001,Pickering,25,20,10
3541055,South_Bruce_Peninsula,3542059,Owen_Sound,555,195,365
3541055,South_Bruce_Peninsula,3542053,Georgian_Bluffs,285,195,90
3541055,South_Bruce_Peninsula,3542029,Hanover,25,15,10
3541055,South_Bruce_Peninsula,3542015,Grey_Highlands,20,10,10
3541055,South_Bruce_Peninsula,3541069,Northern_Bruce_Peninsula,95,60,35
3541055,South_Bruce_Peninsula,3541060,Neyaashiinigmiing_27,25,0,20
3541055,South_Bruce_Peninsula,3541055,South_Bruce_Peninsula,1040,460,580
3541055,South_Bruce_Peninsula,3541045,Saugeen_Shores,165,60,105
3541055,South_Bruce_Peninsula,3541043,Arran-Elderslie,30,15,20
3541055,South_Bruce_Peninsula,3541024,Kincardine,140,100,40
3541055,South_Bruce_Peninsula,3521005,Mississauga,25,10,15
3541055,South_Bruce_Peninsula,3520005,Toronto,25,20,10
3541057,Saugeen_29,3541057,Saugeen_29,135,45,90
3541057,Saugeen_29,3541055,South_Bruce_Peninsula,20,10,10
3541057,Saugeen_29,3541045,Saugeen_Shores,40,20,20
3541057,Saugeen_29,3541024,Kincardine,20,10,10
3541060,Neyaashiinigmiing_27,3541060,Neyaashiinigmiing_27,115,35,80
3541069,Northern_Bruce_Peninsula,3542059,Owen_Sound,60,10,50
3541069,Northern_Bruce_Peninsula,3541069,Northern_Bruce_Peninsula,605,275,330
3541069,Northern_Bruce_Peninsula,3541055,South_Bruce_Peninsula,110,50,65
3541069,Northern_Bruce_Peninsula,3541045,Saugeen_Shores,25,15,0
3541069,Northern_Bruce_Peninsula,3539036,London,20,10,0
3542004,West_Grey,3543007,New_Tecumseth,40,45,0
3542004,West_Grey,3542059,Owen_Sound,185,45,135
3542004,West_Grey,3542053,Georgian_Bluffs,30,15,20
3542004,West_Grey,3542037,Chatsworth,65,20,45
3542004,West_Grey,3542029,Hanover,930,380,545
3542004,West_Grey,3542015,Grey_Highlands,475,210,270
3542004,West_Grey,3542005,Southgate,65,40,30
3542004,West_Grey,3542004,West_Grey,1045,480,565
3542004,West_Grey,3541043,Arran-Elderslie,60,20,40
3542004,West_Grey,3541032,Brockton,205,105,95
3542004,West_Grey,3541024,Kincardine,85,65,20
3542004,West_Grey,3541004,South_Bruce,70,40,30
3542004,West_Grey,3539036,London,30,20,10
3542004,West_Grey,3531040,North_Perth,25,10,15
3542004,West_Grey,3530016,Waterloo,30,20,0
3542004,West_Grey,3530013,Kitchener,50,20,30
3542004,West_Grey,3530010,Cambridge,35,30,10
3542004,West_Grey,3523050,Wellington_North,395,200,200
3542004,West_Grey,3523043,Minto,170,100,70
3542004,West_Grey,3523025,Centre_Wellington,20,15,10
3542004,West_Grey,3523008,Guelph,65,40,25
3542004,West_Grey,3522021,Shelburne,20,20,0
3542004,West_Grey,3522014,Orangeville,20,10,10
3542004,West_Grey,3521005,Mississauga,40,25,15
3542004,West_Grey,3520005,Toronto,35,25,15
3542005,Southgate,3543007,New_Tecumseth,95,65,25
3542005,Southgate,3543005,Clearview,20,10,10
3542005,Southgate,3542059,Owen_Sound,25,15,10
3542005,Southgate,3542045,The_Blue_Mountains,25,10,10
3542005,Southgate,3542029,Hanover,55,15,40
3542005,Southgate,3542015,Grey_Highlands,160,50,100
3542005,Southgate,3542005,Southgate,420,180,230
3542005,Southgate,3542004,West_Grey,125,60,65
3542005,Southgate,3524015,Halton_Hills,20,15,0
3542005,Southgate,3523050,Wellington_North,470,225,245
3542005,Southgate,3523043,Minto,55,35,15
3542005,Southgate,3523025,Centre_Wellington,50,15,30
3542005,Southgate,3523017,Erin,20,20,0
3542005,Southgate,3523008,Guelph,55,35,20
3542005,Southgate,3522021,Shelburne,245,100,140
3542005,Southgate,3522019,Melancthon,40,25,20
3542005,Southgate,3522014,Orangeville,195,95,105
3542005,Southgate,3522012,Mono,40,25,15
3542005,Southgate,3521024,Caledon,30,25,0
3542005,Southgate,3521010,Brampton,105,85,25
3542005,Southgate,3521005,Mississauga,55,25,25
3542005,Southgate,3520005,Toronto,25,25,0
3542015,Grey_Highlands,3543042,Barrie,35,25,10
3542015,Grey_Highlands,3543031,Collingwood,255,70,185
